	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
LOR224C	0.40608295	0.376647957	0.132837991	0.247638558	0.118180761	0.287105554	0.06484369	0.324340579	0.10781583	0.852786383	0.389050613	0.53598823	0.560703698	0.123530514	0.849711503	0.823276555	0.500592957	0.331000241	0.635271572	0.255731	0.41182582	0.661382144	0.898075853	0.353620299	0.722308206	0.798692294	0.106646219	0.482075113	0.407767199	0.53012074	0.594956182	0.320919978	0.259442795	0.472625038	0.616488316	0.401421294	0.886565719	0.879339705	0.783964744	0.292709207	0.29177595	0.123031557	0.25752814	0.22868985	0.655082972	0.470216042	0.798641403	0.781374658	0.435616093	0.643368994	0.622780138	0.477473624	0.524504478	0.718183022	0.168029565	0.697351345	0.104993286	0.083529103	0.161166444	0.660767072	0.256097258	0.071383556	0.083646169	0.789094517	0.264184526	0.792192801	0.629419387	0.632221112	0.595689618	0.189722778	0.533707525	0.287849166	0.087458765	0.113427338	0.46592921	0.265408835	0.65436039	0.804514607	0.149354629	0	0.56053704	0.321564517	0.067049887	0.256860746	0.504973635	0.190359335	0.25632786	0.120716604	0.285101989	0.1051078	0.331431735	0.433143107	0.237987065	0.306914524	0.815782708	0.869229122	0.530804019	0.076628662	0.357323828	0.1095487	0.101898603	0.142232014	0.080252936	0.614809086	0.29541757	0.143624785	0.081486013	0.130744099	0.572489645	0.302906505	0.748616243	0.083698079	0.880981435	0.629716358	0.293285687	0.869200878	0.352286712	0.056903587	0.594236097	0.236757079	0.729875481	0.085921688	0.129111233	0.216302637
LOR225C	0.352717794	0.385354379	0.504141027	0.493495118	0.504184322	0.496663498	0.567162308	0.407484293	0.534514821	0.759841355	0.385155234	0.347223603	0.406950218	0.480122406	0.757632441	0.568350568	0.365715775	0.500236251	0.469396844	0.440511146	0.398027937	0.423932648	0.760371891	0.453164198	0.606683379	0.570214751	0.582392209	0.356089239	0.388580302	0.303155113	0.401216086	0.365519752	0.40059647	0.376850677	0.429431689	0.444231488	0.723681801	0.552294907	0.669316933	0.444232187	0.420323662	0.487913438	0.477406319	0.46835483	0.449772811	0.387071626	0.669624114	0.594414424	0.43889171	0.420142738	0.516317022	0.328967493	0.310885312	0.510510738	0.522037154	0.527241669	0.502620668	0.606276611	0.560452022	0.447015183	0.506791211	0.58542019	0.598415054	0.536425612	0.43332986	0.614415736	0.412097512	0.417893449	0.385623865	0.504017922	0.53312027	0.385398043	0.572764497	0.510475348	0.550009833	0.380316044	0.398539781	0.571768327	0.48883121	0.56053704	0	0.429964268	0.583586691	0.449387708	0.455737775	0.45169108	0.53267702	0.491069515	0.406065121	0.596699858	0.352619103	0.406595371	0.445386462	0.473568574	0.732593413	0.595035403	0.368459776	0.560161961	0.410415037	0.635488631	0.5833561	0.512529002	0.597053968	0.453929832	0.424679586	0.501668382	0.584785849	0.509915206	0.377154507	0.46810117	0.500060918	0.537000255	0.706486837	0.461474552	0.417283	0.627209959	0.421840079	0.536769804	0.520693714	0.395668825	0.46677989	0.594604383	0.484212374	0.433810283
LOR226C	0.332579634	0.287879729	0.29779303	0.279839007	0.313771299	0.307581228	0.339284215	0.209660705	0.30609646	0.806571705	0.27040788	0.384103792	0.440662227	0.285359159	0.801339907	0.684400132	0.406054455	0.286917876	0.567003334	0.240986163	0.345309033	0.533781366	0.809270098	0.283941793	0.670783763	0.690549684	0.350627732	0.360269177	0.290016737	0.393287378	0.503501994	0.225696196	0.236368663	0.374774034	0.531317687	0.332208705	0.826458465	0.731902946	0.677205212	0.219955373	0.237814987	0.274403908	0.292040179	0.212792567	0.544734405	0.377182654	0.750698574	0.7033977	0.327695142	0.533069776	0.544078386	0.359361509	0.39822585	0.624785342	0.298889945	0.552759185	0.288782738	0.366498692	0.235997437	0.585110678	0.295661261	0.341796316	0.366481028	0.644916154	0.253605433	0.710788447	0.496517322	0.496574101	0.498104453	0.283814853	0.51428291	0.208298219	0.367147633	0.299935349	0.420031051	0.207293369	0.526585359	0.635334701	0.281848049	0.321564517	0.429964268	0	0.346006711	0.234092309	0.426703887	0.254259149	0.315492241	0.265086892	0.241844506	0.362822037	0.234864979	0.314995841	0.282689286	0.296117644	0.787486533	0.718552056	0.389080874	0.315375394	0.235672838	0.400309992	0.380448833	0.272528926	0.358795574	0.54847469	0.282787788	0.267528033	0.357551047	0.304898769	0.457186664	0.296174363	0.632187067	0.302325331	0.769465537	0.520497407	0.188320005	0.733444095	0.276580056	0.309247212	0.561156041	0.233082516	0.565875109	0.362878589	0.268249359	0.260593302
LOR227C	0.43013647	0.402054675	0.143224698	0.268582039	0.122606367	0.302396061	0.04628573	0.349798697	0.124892576	0.869555925	0.416077098	0.561714908	0.576516321	0.147200145	0.870475504	0.841678485	0.529935169	0.353097607	0.66471844	0.27096209	0.437334728	0.683221617	0.913922965	0.375215298	0.734412355	0.82088868	0.117634047	0.510782267	0.42535131	0.550246312	0.616214884	0.341074597	0.279755018	0.492955782	0.641819956	0.416117124	0.900793329	0.900778633	0.806737331	0.319425479	0.319886074	0.14383249	0.286745722	0.251449574	0.67923581	0.495795128	0.818744757	0.803411469	0.454030966	0.664804498	0.650567538	0.501557431	0.550124637	0.740561417	0.192137541	0.714285559	0.137213505	0.061305373	0.180760759	0.684569485	0.268695861	0.0485375	0.064670267	0.81821297	0.294672966	0.811344632	0.642720425	0.65528765	0.611401703	0.210401164	0.552784986	0.312934525	0.053710947	0.135009862	0.476215549	0.290236469	0.678365129	0.824159255	0.179649167	0.067049887	0.583586691	0.346006711	0	0.272502499	0.512277191	0.207351914	0.265365605	0.137507647	0.306030036	0.117049632	0.360935378	0.452763818	0.263926893	0.326941437	0.834888494	0.883261323	0.548031568	0.101282593	0.379716887	0.06268209	0.067400415	0.158772068	0.028707746	0.632661903	0.316054365	0.153635101	0.071401592	0.155581558	0.590101427	0.314616049	0.759635997	0.098394804	0.898959387	0.648395877	0.321971598	0.886906422	0.379372917	0.08676318	0.615359632	0.262049626	0.748278796	0.043030937	0.154672579	0.226819489
LOR228C	0.372228713	0.328656832	0.232630151	0.223380881	0.243881505	0.191512062	0.257493071	0.251273714	0.251016751	0.826355493	0.269086197	0.344695296	0.399515566	0.230116608	0.835617063	0.672487459	0.434331572	0.287474879	0.577134365	0.217638659	0.338680988	0.472675866	0.781387656	0.237374329	0.615997822	0.703701838	0.28847994	0.382106521	0.294371201	0.375795012	0.488423577	0.208868812	0.182282292	0.384764894	0.577148174	0.306822352	0.769756706	0.686477436	0.695842976	0.237618085	0.252524214	0.225678323	0.225106302	0.150550718	0.578256381	0.399676197	0.756313208	0.65024403	0.281981857	0.5333485	0.597416895	0.334193568	0.416321867	0.642842612	0.243884904	0.491379051	0.24798863	0.295834097	0.26433405	0.552834299	0.143975685	0.28130166	0.295540345	0.678306751	0.232057302	0.676823941	0.498065097	0.440301812	0.535648415	0.207473888	0.498306653	0.12768787	0.243544356	0.239410091	0.431922942	0.186579335	0.528409677	0.618492586	0.230964338	0.256860746	0.449387708	0.234092309	0.272502499	0	0.374682033	0.199163466	0.244345663	0.190351788	0.222949519	0.28815763	0.256840654	0.362130103	0.210567508	0.283279959	0.769298247	0.755852859	0.37696723	0.268514029	0.220547063	0.317999675	0.264112817	0.231065211	0.283362839	0.575089294	0.254510737	0.190188145	0.279739151	0.244200191	0.421612085	0.266622508	0.655049316	0.253737916	0.716104272	0.533521901	0.202682226	0.70196219	0.320354193	0.240100591	0.557474053	0.152908517	0.592607235	0.292527014	0.211228751	0.224215478
LOR229C	0.402714721	0.398190254	0.453179992	0.469835113	0.471516248	0.373851217	0.505416487	0.419256029	0.475110596	0.797357744	0.390883044	0.340586328	0.222194095	0.458831196	0.816595714	0.705463374	0.430275909	0.478331669	0.548492021	0.404048202	0.383434087	0.489167481	0.79796982	0.301359981	0.347468233	0.658057158	0.507165279	0.35199929	0.396250641	0.406279969	0.498601289	0.364313455	0.386721607	0.384222675	0.527418334	0.309808072	0.497736556	0.684950464	0.726228185	0.4313846	0.406787758	0.445900942	0.471949238	0.43479885	0.538465624	0.411269793	0.723438341	0.514770526	0.192573849	0.519397756	0.595110331	0.342955685	0.367502713	0.610761753	0.483628312	0.517861495	0.468231483	0.534857908	0.501032196	0.429755992	0.37716426	0.50192517	0.527692936	0.670926353	0.421413689	0.659933624	0.473309599	0.502173093	0.500781252	0.478800078	0.503512456	0.3347593	0.483364028	0.473981355	0.495021702	0.403554815	0.483777614	0.655490464	0.455766556	0.504973635	0.455737775	0.426703887	0.512277191	0.374682033	0	0.434459848	0.472475083	0.464869016	0.420023335	0.528640005	0.374415109	0.418092448	0.438892087	0.476790233	0.767609806	0.712044377	0.45006811	0.504494067	0.403608844	0.558309031	0.502608432	0.468184282	0.527529549	0.56206245	0.45098881	0.473379002	0.52123293	0.475652616	0.459299139	0.449874018	0.6085666	0.481103985	0.544706907	0.568079803	0.411346093	0.778582838	0.411371648	0.488977686	0.55300755	0.409221506	0.60560082	0.523167743	0.440241706	0.455555665
LOR230C	0.333679851	0.290076761	0.170624743	0.189288564	0.201406309	0.244239818	0.194939252	0.235345099	0.174064253	0.79270377	0.313737498	0.440713115	0.479843273	0.137412448	0.807456299	0.731831434	0.401204357	0.267103238	0.540658366	0.171279485	0.340146254	0.570968774	0.826084039	0.303497718	0.656269206	0.679077747	0.210640377	0.383782506	0.337254206	0.433691476	0.495268013	0.222202563	0.186253615	0.365105154	0.534470774	0.34554932	0.817483112	0.771500179	0.732984694	0.239144185	0.21875427	0.125140997	0.197484102	0.183337931	0.566881622	0.365049743	0.735620906	0.696806567	0.367696203	0.533441217	0.54794409	0.397404182	0.424366243	0.623693241	0.161948001	0.619013611	0.153357	0.23351768	0.185336119	0.569827674	0.207904198	0.215466454	0.228252915	0.678992616	0.192163342	0.708004962	0.518249003	0.545629922	0.476668603	0.146236329	0.499082343	0.211880694	0.219014005	0.155890067	0.432801773	0.171958161	0.543074823	0.695027977	0.139979091	0.190359335	0.45169108	0.254259149	0.207351914	0.199163466	0.434459848	0	0.230153049	0.146443848	0.194439332	0.220431158	0.241633523	0.346538095	0.176596722	0.251790664	0.775238223	0.743119425	0.4391716	0.191015824	0.279367714	0.26090747	0.230524843	0.17302611	0.22454939	0.526957538	0.226730981	0.176806081	0.220974484	0.153371215	0.492163618	0.240409824	0.660296566	0.174883068	0.799302591	0.584029268	0.227013043	0.776990867	0.271898349	0.169510654	0.54775494	0.163927826	0.622741047	0.222711585	0.133224024	0.169843759
LOR231C	0.393290436	0.35363001	0.227438688	0.248306226	0.24831628	0.286373674	0.274835702	0.308255544	0.239854623	0.847532692	0.379982098	0.512301487	0.533507824	0.24155935	0.661324779	0.803800661	0.495943065	0.335620149	0.633534613	0.244395646	0.410195515	0.638873793	0.883684436	0.346434434	0.716900856	0.775218852	0.215540692	0.466451708	0.394834657	0.508147292	0.572347186	0.29854436	0.244854816	0.461635542	0.617575656	0.396380203	0.875744466	0.847431723	0.582574237	0.281957332	0.281432168	0.23003751	0.272073764	0.226634858	0.643398172	0.464675573	0.799134539	0.780632534	0.417595701	0.613385331	0.436752278	0.453509995	0.503209098	0.700373914	0.263021755	0.647660311	0.255155867	0.285087381	0.268229689	0.655889774	0.255914513	0.275766318	0.237974813	0.765408332	0.26459069	0.770165887	0.601551398	0.610453224	0.582454718	0.261211511	0.548150176	0.274927138	0.288598594	0.248050573	0.359502493	0.242996097	0.629551879	0.779261494	0.241731763	0.25632786	0.53267702	0.315492241	0.265365605	0.244345663	0.472475083	0.230153049	0	0.241485076	0.270810604	0.28271455	0.314968089	0.425976792	0.243075303	0.316350091	0.82588955	0.83568003	0.509026965	0.268454351	0.339332014	0.308173336	0.299867021	0.23530023	0.278814762	0.614825602	0.304517274	0.238339463	0.27477413	0.263871454	0.55130403	0.304245025	0.725974621	0.248309663	0.855900281	0.617504949	0.284051955	0.844400152	0.357514781	0.248895091	0.604187287	0.224519035	0.704236403	0.280038269	0.229072042	0.235208525
LOR233C	0.368283449	0.329721772	0.107868408	0.206613742	0.112611998	0.276068033	0.123901879	0.249144396	0.122469862	0.837743504	0.342809065	0.471373237	0.492449004	0.096822911	0.839987809	0.770205748	0.440986031	0.272233655	0.604713993	0.216119756	0.382010225	0.603658032	0.814737496	0.320272032	0.70238905	0.74500375	0.154700589	0.446305829	0.357006052	0.475932013	0.516621593	0.246396711	0.207140142	0.403162259	0.586586486	0.381008529	0.852643592	0.816618309	0.763881425	0.259285989	0.250190836	0.099234451	0.235023513	0.193033774	0.604461615	0.40686749	0.770187983	0.713072869	0.399711596	0.561829126	0.588415304	0.422769395	0.472130572	0.666878534	0.153472692	0.627462814	0.10263218	0.161299476	0.165421826	0.62635898	0.219395984	0.1495613	0.16326342	0.725100195	0.238974847	0.744221567	0.550683018	0.551286094	0.552955373	0.133327885	0.514575806	0.22242235	0.147645819	0.097384597	0.434309833	0.197694939	0.597739614	0.714454468	0.137391542	0.120716604	0.491069515	0.265086892	0.137507647	0.190351788	0.464869016	0.146443848	0.241485076	0	0.2329439	0.155279285	0.287149751	0.368815395	0.214218264	0.2809044	0.795839487	0.79883484	0.438232959	0.127869811	0.302526427	0.183285347	0.159329803	0.122327298	0.147166375	0.581483449	0.265792261	0.089155323	0.151017056	0.113440141	0.512376686	0.268788213	0.689484806	0.123602214	0.801996482	0.592464036	0.24588845	0.788297475	0.326210385	0.110570241	0.570898761	0.180610415	0.648607774	0.161438414	0.112959105	0.188449345
LOR234C	0.298397444	0.244149202	0.259355489	0.227959474	0.279011507	0.243530366	0.293225554	0.168977987	0.270488167	0.784048807	0.263864292	0.387994881	0.434201235	0.214709117	0.756243116	0.669665115	0.353784309	0.240272297	0.448720141	0.165543001	0.292015245	0.498533774	0.782049892	0.279540715	0.612772371	0.63166807	0.297224624	0.31753572	0.262914125	0.374026179	0.423712773	0.157113487	0.161118727	0.314260659	0.440754402	0.32593358	0.751960058	0.725188073	0.72950371	0.233326563	0.195759417	0.211379159	0.184088817	0.230260331	0.464313267	0.301601745	0.694100607	0.642228719	0.344624767	0.472328568	0.519874613	0.339718846	0.359482841	0.537659055	0.230334496	0.576904691	0.235888349	0.331254812	0.280804246	0.496995554	0.242921301	0.303054553	0.328296962	0.605255654	0.169932747	0.610693221	0.47179352	0.491753833	0.428329203	0.212130078	0.477785861	0.186434136	0.30367631	0.249370299	0.415609456	0.153899642	0.502593053	0.613487572	0.238770124	0.285101989	0.406065121	0.241844506	0.306030036	0.222949519	0.420023335	0.194439332	0.270810604	0.2329439	0	0.321656077	0.198989258	0.298785903	0.18766832	0.228547254	0.747592029	0.689940716	0.366426162	0.29513789	0.254335073	0.35803076	0.314899392	0.253395011	0.318175816	0.444682415	0.148449578	0.24545231	0.311739513	0.246548024	0.374450382	0.215300916	0.602494144	0.271583939	0.72277888	0.56567171	0.214706356	0.690337592	0.250506148	0.269664173	0.523611819	0.165811852	0.531494611	0.321861297	0.221936728	0.232766207
LOR235C	0.442995781	0.415582869	0.158486874	0.273397027	0.140806191	0.313932527	0.11524864	0.363924589	0.139286251	0.877235156	0.429841849	0.574409935	0.590641801	0.156828032	0.873105149	0.852280654	0.539888356	0.354044179	0.669634724	0.288008504	0.452219608	0.694150495	0.924569788	0.386048013	0.734255947	0.832187192	0.126256991	0.525928665	0.440731086	0.564988588	0.626793474	0.35372216	0.298604433	0.506139857	0.657678645	0.426065298	0.903006114	0.911888977	0.815595134	0.329660682	0.334055768	0.15889388	0.288110665	0.267665861	0.690243541	0.503893758	0.826853861	0.7996927	0.468398553	0.677713879	0.661294634	0.51717769	0.564059689	0.751072448	0.195437461	0.728208303	0.140501696	0.124888015	0.183794895	0.689131813	0.283855865	0.117007594	0.129028496	0.829027684	0.309058304	0.825112237	0.656277905	0.669001825	0.616612453	0.217157634	0.548770109	0.325095912	0.132897044	0.146501877	0.481661771	0.304961646	0.692810855	0.837536809	0.183211171	0.1051078	0.596699858	0.362822037	0.117049632	0.28815763	0.528640005	0.220431158	0.28271455	0.155279285	0.321656077	0	0.372859366	0.46813749	0.269045236	0.337743751	0.834596007	0.895337103	0.566210319	0.116255852	0.392610098	0.143789152	0.132789017	0.174280042	0.12080604	0.640881079	0.323041649	0.169730979	0.125560507	0.1591257	0.605450645	0.33218377	0.775983167	0.109677541	0.911734847	0.662292763	0.340643425	0.901273625	0.395517238	0.1096901	0.618861514	0.278418416	0.763622333	0.126098524	0.172419278	0.247518314
LOR237C	0.257251441	0.193215975	0.294852438	0.279508357	0.310168164	0.262007784	0.338806387	0.189652407	0.302647631	0.752054106	0.222715915	0.345820853	0.403463319	0.25535695	0.748513493	0.591903233	0.305220096	0.28900523	0.431205387	0.211891748	0.221845181	0.444973614	0.759141394	0.223124745	0.600397202	0.55719139	0.357343036	0.257534364	0.240267629	0.287175527	0.396127419	0.144955543	0.158313271	0.280325878	0.42219632	0.286899797	0.747910605	0.617741888	0.666735877	0.241273652	0.182627398	0.257803572	0.251821973	0.267417455	0.437388275	0.303985592	0.67245229	0.626181038	0.300029688	0.405434878	0.515817907	0.244687058	0.265813866	0.493592535	0.285166383	0.539935226	0.276318212	0.380886335	0.330119164	0.474358891	0.290513273	0.354301683	0.378510594	0.543365651	0.197579129	0.59624447	0.410057713	0.434922075	0.384091125	0.29218398	0.457949421	0.180384583	0.345022436	0.29145122	0.433826542	0.179838694	0.380674047	0.581363637	0.259292927	0.331431735	0.352619103	0.234864979	0.360935378	0.256840654	0.374415109	0.241633523	0.314968089	0.287149751	0.198989258	0.372859366	0	0.299410048	0.207959367	0.263737664	0.718816125	0.602254978	0.357494099	0.325947128	0.21554887	0.413584106	0.357063011	0.285511657	0.374885095	0.448752615	0.199433981	0.305244826	0.359686185	0.284677637	0.3736765	0.254717969	0.532875193	0.316164793	0.720554212	0.526776153	0.200655447	0.651945816	0.20110944	0.315041826	0.514354591	0.174238633	0.488557944	0.369143823	0.258719038	0.272589756
LOR238C	0.328452494	0.299678641	0.416579595	0.380570699	0.430277565	0.397739475	0.437888788	0.320465133	0.422892833	0.7854053	0.312155651	0.381239315	0.462685314	0.363572536	0.785431062	0.674612418	0.356128363	0.365837115	0.516182166	0.315696984	0.324101582	0.525134861	0.79542273	0.366486158	0.650034619	0.628432494	0.454423584	0.353913849	0.312630569	0.3802269	0.458610636	0.296987256	0.316445741	0.33201099	0.478044515	0.337125603	0.788415169	0.71811266	0.71572995	0.28141048	0.328543444	0.373302529	0.364024085	0.375636031	0.501444814	0.328866779	0.7037346	0.648153797	0.370620109	0.482976748	0.535411916	0.344424235	0.374484925	0.595052731	0.396013899	0.576552588	0.386155771	0.476777462	0.43673855	0.54043666	0.389528419	0.452610607	0.47608998	0.599881841	0.329187425	0.668560538	0.447202111	0.488481885	0.44463589	0.363645145	0.484195792	0.322128827	0.453383548	0.390953235	0.407645148	0.298977246	0.486752163	0.616282406	0.379999413	0.433143107	0.406595371	0.314995841	0.452763818	0.362130103	0.418092448	0.346538095	0.425976792	0.368815395	0.298785903	0.46813749	0.299410048	0	0.34865292	0.368123344	0.756447266	0.661967883	0.384753795	0.434534103	0.3485718	0.504119903	0.464281118	0.416262422	0.465550204	0.502718049	0.343830891	0.406375888	0.457553532	0.339581489	0.450844565	0.358756336	0.558658988	0.411020485	0.76300306	0.553178498	0.326898818	0.731429417	0.315264832	0.418370666	0.533146762	0.33189482	0.559947738	0.46963427	0.37210393	0.39390533
LOR239C	0.329395393	0.276137984	0.234826626	0.207305652	0.255637655	0.23739029	0.240950599	0.257468423	0.237074771	0.798872374	0.305612517	0.451510853	0.483390346	0.17417086	0.794993693	0.695023183	0.362461516	0.274146042	0.518083971	0.17510767	0.301624834	0.543984671	0.807961367	0.261821685	0.642110667	0.612685089	0.267657458	0.34657003	0.320407715	0.393137793	0.469031209	0.212605839	0.141110829	0.353873206	0.514131942	0.34027405	0.804976296	0.706625562	0.730671825	0.257835436	0.196522516	0.190159884	0.180101784	0.215797813	0.548822253	0.373486503	0.707162937	0.677774125	0.364744403	0.523100822	0.559802293	0.365296992	0.394128317	0.555341862	0.205901821	0.618654945	0.20102662	0.283845564	0.2105099	0.542310775	0.216929301	0.266931888	0.273985623	0.625115646	0.164512176	0.684411521	0.513944034	0.532360597	0.468644194	0.196651649	0.471382581	0.219544638	0.254050291	0.209093243	0.443966705	0.174081089	0.504238375	0.672714281	0.17525158	0.237987065	0.445386462	0.282689286	0.263926893	0.210567508	0.438892087	0.176596722	0.243075303	0.214218264	0.18766832	0.269045236	0.207959367	0.34865292	0	0.247034382	0.73769218	0.737305424	0.438246782	0.241376648	0.261868807	0.307175452	0.259247359	0.240687895	0.270923703	0.500798618	0.184411672	0.240636852	0.26068372	0.196332844	0.469699439	0.213244579	0.64207645	0.224189492	0.804296855	0.585408183	0.224826905	0.752923682	0.239481309	0.230927999	0.5195951	0.135099255	0.588683045	0.264400381	0.166933964	0.217190901
